Store,DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday
15,6,2013-12-14,5859,609,1,0,0,0
16,6,2013-12-14,6580,664,1,0,0,0
17,6,2013-12-14,4769,554,1,0,0,0
18,6,2013-12-14,4990,530,1,0,0,0
19,6,2013-12-14,5208,435,1,0,0,0
20,6,2013-12-14,6029,583,1,0,0,0
21,6,2013-12-14,5477,581,1,0,0,0
22,6,2013-12-14,4016,439,1,0,0,0
23,6,2013-12-14,5554,452,1,0,0,0
24,6,2013-12-14,8778,729,1,0,0,0
25,6,2013-12-14,9625,1343,1,0,0,0
26,6,2013-12-14,7658,598,1,0,0,0
27,6,2013-12-14,12067,1468,1,0,0,0
28,6,2013-12-14,3322,344,1,0,0,0
29,6,2013-12-14,6189,572,1,0,0,0
30,6,2013-12-14,6464,933,1,0,0,0
31,6,2013-12-14,6750,669,1,0,0,0
32,6,2013-12-14,2671,359,1,0,0,0
33,6,2013-12-14,8677,844,1,0,0,0
34,6,2013-12-14,8558,1030,1,0,0,0
35,6,2013-12-14,8265,671,1,0,0,0
36,6,2013-12-14,10573,1110,1,0,0,0
37,6,2013-12-14,10522,1091,1,0,0,0
38,6,2013-12-14,6655,581,1,0,0,0
39,6,2013-12-14,3153,426,1,0,0,0
40,6,2013-12-14,8734,1187,1,0,0,0
41,6,2013-12-14,6074,432,1,0,0,0
42,6,2013-12-14,9667,1002,1,0,0,0
43,6,2013-12-14,5508,476,1,0,0,0
44,6,2013-12-14,4565,519,1,0,0,0
45,6,2013-12-14,5913,461,1,0,0,0
46,6,2013-12-14,6381,791,1,0,0,0
47,6,2013-12-14,6543,856,1,0,0,0
48,6,2013-12-14,4624,436,1,0,0,0
49,6,2013-12-14,8180,592,1,0,0,0
50,6,2013-12-14,5435,425,1,0,0,0
51,6,2013-12-14,9184,648,1,0,0,0
52,6,2013-12-14,9430,646,1,0,0,0
53,6,2013-12-14,5151,548,1,0,0,0
54,6,2013-12-14,12457,1083,1,0,0,0
55,6,2013-12-14,4338,552,1,0,0,0
56,6,2013-12-14,8111,546,1,0,0,0
57,6,2013-12-14,10419,876,1,0,0,0
58,6,2013-12-14,6166,513,1,0,0,0
59,6,2013-12-14,3733,388,1,0,0,0
60,6,2013-12-14,5940,484,1,0,0,0
61,6,2013-12-14,6606,819,1,0,0,0
62,6,2013-12-14,4787,491,1,0,0,0
63,6,2013-12-14,8461,822,1,0,0,0
64,6,2013-12-14,10937,820,1,0,0,0
65,6,2013-12-14,3730,333,1,0,0,0
66,6,2013-12-14,7643,602,1,0,0,0
67,6,2013-12-14,6251,619,1,0,0,0
68,6,2013-12-14,14105,1761,1,0,0,0
69,6,2013-12-14,11885,1367,1,0,0,0
70,6,2013-12-14,8908,889,1,0,0,0
71,6,2013-12-14,8667,726,1,0,0,0
72,6,2013-12-14,3452,422,1,0,0,0
73,6,2013-12-14,3251,362,1,0,0,0
74,6,2013-12-14,7099,893,1,0,0,0
75,6,2013-12-14,6875,684,1,0,0,0
76,6,2013-12-14,10215,961,1,0,0,0
77,6,2013-12-14,9280,784,1,0,0,0
78,6,2013-12-14,3665,503,1,0,0,0
79,6,2013-12-14,5136,496,1,0,0,0
80,6,2013-12-14,9852,705,1,0,0,0
81,6,2013-12-14,9028,678,1,0,0,0
82,6,2013-12-14,7088,683,1,0,0,0
83,6,2013-12-14,3791,312,1,0,0,0
84,6,2013-12-14,12419,1356,1,0,0,0
85,6,2013-12-14,6264,866,1,0,0,0
86,6,2013-12-14,4065,543,1,0,0,0
87,6,2013-12-14,3904,442,1,0,0,0
88,6,2013-12-14,2425,212,1,0,0,0
89,6,2013-12-14,6049,588,1,0,0,0
90,6,2013-12-14,9377,1184,1,0,0,0
91,6,2013-12-14,7199,810,1,0,0,0
92,6,2013-12-14,5549,526,1,0,0,0
93,6,2013-12-14,3924,389,1,0,0,0
94,6,2013-12-14,5907,525,1,0,0,0
95,6,2013-12-14,6127,635,1,0,0,0
96,6,2013-12-14,3214,338,1,0,0,0
97,6,2013-12-14,5307,512,1,0,0,0
98,6,2013-12-14,5716,500,1,0,0,0
99,6,2013-12-14,6401,546,1,0,0,0
1,5,2013-12-13,4703,594,1,0,0,0
2,5,2013-12-13,4808,546,1,0,0,0
3,5,2013-12-13,7146,877,1,0,0,0
4,5,2013-12-13,8689,1268,1,0,0,0
5,5,2013-12-13,5021,573,1,0,0,0
6,5,2013-12-13,7312,817,1,0,0,0
7,5,2013-12-13,8140,872,1,0,0,0
8,5,2013-12-13,4975,595,1,0,0,0
9,5,2013-12-13,5633,512,1,0,0,0
10,5,2013-12-13,6023,628,1,0,0,0
11,5,2013-12-13,11690,1503,1,0,0,0
12,5,2013-12-13,8465,1064,1,0,0,0
13,5,2013-12-13,4619,383,1,0,0,0
14,5,2013-12-13,5845,720,1,0,0,0
15,5,2013-12-13,6875,678,1,0,0,0
16,5,2013-12-13,7373,875,1,0,0,0
17,5,2013-12-13,6515,870,1,0,0,0
18,5,2013-12-13,7272,813,1,0,0,0
19,5,2013-12-13,6296,645,1,0,0,0
20,5,2013-12-13,7819,869,1,0,0,0
21,5,2013-12-13,4577,484,1,0,0,0
22,5,2013-12-13,5173,596,1,0,0,0
23,5,2013-12-13,5487,500,1,0,0,0
24,5,2013-12-13,9587,843,1,0,0,0
25,5,2013-12-13,10667,1535,1,0,0,0
26,5,2013-12-13,6801,524,1,0,0,0
27,5,2013-12-13,9873,1163,1,0,0,0
28,5,2013-12-13,6237,666,1,0,0,0
29,5,2013-12-13,6674,593,1,0,0,0
30,5,2013-12-13,5120,811,1,0,0,0
31,5,2013-12-13,7264,668,1,0,0,0
32,5,2013-12-13,3813,496,1,0,0,0
33,5,2013-12-13,7241,738,1,0,0,0
34,5,2013-12-13,7628,956,1,0,0,0
35,5,2013-12-13,8736,716,1,0,0,0
36,5,2013-12-13,10176,1077,1,0,0,0
37,5,2013-12-13,7353,849,1,0,0,0
38,5,2013-12-13,4527,429,1,0,0,0
39,5,2013-12-13,4285,560,1,0,0,0
40,5,2013-12-13,5922,902,1,0,0,0
41,5,2013-12-13,5412,393,1,0,0,0
42,5,2013-12-13,10156,1080,1,0,0,0
43,5,2013-12-13,7316,690,1,0,0,0
44,5,2013-12-13,5797,694,1,0,0,0
45,5,2013-12-13,5804,408,1,0,0,0
46,5,2013-12-13,5480,671,1,0,0,0
47,5,2013-12-13,6998,895,1,0,0,0
48,5,2013-12-13,4574,505,1,0,0,0
49,5,2013-12-13,7212,533,1,0,0,0
50,5,2013-12-13,3941,370,1,0,0,0
51,5,2013-12-13,7381,566,1,0,0,0
52,5,2013-12-13,9677,617,1,0,0,0
53,5,2013-12-13,6662,641,1,0,0,0
54,5,2013-12-13,8872,772,1,0,0,0
55,5,2013-12-13,5432,651,1,0,0,0
56,5,2013-12-13,6291,447,1,0,0,0
57,5,2013-12-13,12221,1134,1,0,0,0
58,5,2013-12-13,4874,463,1,0,0,0
59,5,2013-12-13,5809,606,1,0,0,0
60,5,2013-12-13,7870,704,1,0,0,0
61,5,2013-12-13,4751,573,1,0,0,0
62,5,2013-12-13,6549,749,1,0,0,0
63,5,2013-12-13,7326,662,1,0,0,0
64,5,2013-12-13,11027,826,1,0,0,0
65,5,2013-12-13,6123,576,1,0,0,0
66,5,2013-12-13,6501,569,1,0,0,0
67,5,2013-12-13,7054,789,1,0,0,0
68,5,2013-12-13,9319,1355,1,0,0,0
69,5,2013-12-13,11391,1403,1,0,0,0
70,5,2013-12-13,5699,663,1,0,0,0
71,5,2013-12-13,9288,792,1,0,0,0
72,5,2013-12-13,4299,479,1,0,0,0
73,5,2013-12-13,5038,535,1,0,0,0
74,5,2013-12-13,6460,903,1,0,0,0
75,5,2013-12-13,7099,691,1,0,0,0
76,5,2013-12-13,9138,908,1,0,0,0
77,5,2013-12-13,7145,662,1,0,0,0
78,5,2013-12-13,3900,500,1,0,0,0
79,5,2013-12-13,5212,559,1,0,0,0
80,5,2013-12-13,7451,535,1,0,0,0
81,5,2013-12-13,6597,545,1,0,0,0
82,5,2013-12-13,11176,1034,1,0,0,0
83,5,2013-12-13,4381,347,1,0,0,0
84,5,2013-12-13,13127,1460,1,0,0,0
85,5,2013-12-13,5714,874,1,0,0,0
86,5,2013-12-13,4751,632,1,0,0,0
87,5,2013-12-13,6007,726,1,0,0,0
88,5,2013-12-13,6922,702,1,0,0,0
89,5,2013-12-13,6204,668,1,0,0,0
90,5,2013-12-13,8897,1139,1,0,0,0
91,5,2013-12-13,6999,820,1,0,0,0
92,5,2013-12-13,5240,492,1,0,0,0
93,5,2013-12-13,7195,778,1,0,0,0
94,5,2013-12-13,7195,624,1,0,0,0
95,5,2013-12-13,9030,993,1,0,0,0
96,5,2013-12-13,5440,557,1,0,0,0
97,5,2013-12-13,7793,747,1,0,0,0
98,5,2013-12-13,5599,491,1,0,0,0
99,5,2013-12-13,5363,466,1,0,0,0
1,4,2013-12-12,4074,558,1,0,0,0
2,4,2013-12-12,5232,591,1,0,0,0
3,4,2013-12-12,6921,850,1,0,0,0
4,4,2013-12-12,8463,1269,1,0,0,0
5,4,2013-12-12,5048,571,1,0,0,0
6,4,2013-12-12,6717,798,1,0,0,0
7,4,2013-12-12,8491,909,1,0,0,0
8,4,2013-12-12,5784,756,1,0,0,0
9,4,2013-12-12,5296,514,1,0,0,0
10,4,2013-12-12,5663,606,1,0,0,0
11,4,2013-12-12,10857,1438,1,0,0,0
12,4,2013-12-12,7215,924,1,0,0,0
13,4,2013-12-12,3572,293,1,0,0,0
14,4,2013-12-12,5170,621,1,0,0,0
15,4,2013-12-12,6647,654,1,0,0,0
16,4,2013-12-12,7067,866,1,0,0,0
17,4,2013-12-12,7857,946,1,0,0,0
18,4,2013-12-12,6451,716,1,0,0,0
19,4,2013-12-12,5729,621,1,0,0,0
20,4,2013-12-12,8421,1041,1,0,0,0
21,4,2013-12-12,4573,443,1,0,0,0
22,4,2013-12-12,4911,546,1,0,0,0
23,4,2013-12-12,4879,457,1,0,0,0
24,4,2013-12-12,8259,739,1,0,0,0
25,4,2013-12-12,11393,1746,1,0,0,0
26,4,2013-12-12,6070,512,1,0,0,0
27,4,2013-12-12,9408,1182,1,0,0,0
28,4,2013-12-12,6017,635,1,0,0,0
29,4,2013-12-12,5904,546,1,0,0,0
30,4,2013-12-12,6218,928,1,0,0,0
31,4,2013-12-12,6232,588,1,0,0,0
32,4,2013-12-12,4219,498,1,0,0,0
33,4,2013-12-12,7114,730,1,0,0,0
34,4,2013-12-12,6670,920,1,0,0,0
35,4,2013-12-12,8788,659,1,0,0,0
36,4,2013-12-12,8195,951,1,0,0,0
37,4,2013-12-12,7080,743,1,0,0,0
38,4,2013-12-12,4553,447,1,0,0,0
39,4,2013-12-12,4131,571,1,0,0,0
40,4,2013-12-12,5743,855,1,0,0,0
41,4,2013-12-12,5648,382,1,0,0,0
42,4,2013-12-12,9740,1122,1,0,0,0
43,4,2013-12-12,7187,665,1,0,0,0
44,4,2013-12-12,5170,616,1,0,0,0
45,4,2013-12-12,5132,405,1,0,0,0
46,4,2013-12-12,4349,563,1,0,0,0
47,4,2013-12-12,7685,923,1,0,0,0
48,4,2013-12-12,4411,480,1,0,0,0
49,4,2013-12-12,6663,496,1,0,0,0
50,4,2013-12-12,4173,326,1,0,0,0
51,4,2013-12-12,6041,470,1,0,0,0
52,4,2013-12-12,7666,532,1,0,0,0
53,4,2013-12-12,6122,639,1,0,0,0
54,4,2013-12-12,7995,716,1,0,0,0
55,4,2013-12-12,4389,609,1,0,0,0
56,4,2013-12-12,5317,397,1,0,0,0
57,4,2013-12-12,11946,1070,1,0,0,0
58,4,2013-12-12,5283,461,1,0,0,0
59,4,2013-12-12,5703,576,1,0,0,0
60,4,2013-12-12,7060,697,1,0,0,0
61,4,2013-12-12,4468,520,1,0,0,0
62,4,2013-12-12,6548,759,1,0,0,0
63,4,2013-12-12,6525,644,1,0,0,0
64,4,2013-12-12,9654,758,1,0,0,0
65,4,2013-12-12,5740,481,1,0,0,0
66,4,2013-12-12,6708,558,1,0,0,0
67,4,2013-12-12,7305,808,1,0,0,0
68,4,2013-12-12,9001,1344,1,0,0,0
69,4,2013-12-12,10405,1289,1,0,0,0
70,4,2013-12-12,6487,698,1,0,0,0
71,4,2013-12-12,8587,737,1,0,0,0
72,4,2013-12-12,3685,427,1,0,0,0
73,4,2013-12-12,4853,570,1,0,0,0
74,4,2013-12-12,6667,916,1,0,0,0
75,4,2013-12-12,6234,646,1,0,0,0
76,4,2013-12-12,8901,884,1,0,0,0
77,4,2013-12-12,7173,612,1,0,0,0
78,4,2013-12-12,3565,479,1,0,0,0
79,4,2013-12-12,5010,549,1,0,0,0
80,4,2013-12-12,6973,546,1,0,0,0
81,4,2013-12-12,6502,525,1,0,0,0
82,4,2013-12-12,10253,982,1,0,0,0
83,4,2013-12-12,3556,340,1,0,0,0
84,4,2013-12-12,12314,1425,1,0,0,0
85,4,2013-12-12,5560,841,1,0,0,0
86,4,2013-12-12,4242,591,1,0,0,0
87,4,2013-12-12,6079,742,1,0,0,0
88,4,2013-12-12,5860,603,1,0,0,0
89,4,2013-12-12,6746,702,1,0,0,0
90,4,2013-12-12,7935,1037,1,0,0,0
91,4,2013-12-12,6496,768,1,0,0,0
92,4,2013-12-12,4474,465,1,0,0,0
93,4,2013-12-12,6614,638,1,0,0,0
94,4,2013-12-12,6257,614,1,0,0,0
95,4,2013-12-12,8650,924,1,0,0,0
96,4,2013-12-12,5436,612,1,0,0,0
97,4,2013-12-12,6939,751,1,0,0,0
98,4,2013-12-12,4989,432,1,0,0,0
99,4,2013-12-12,4396,456,1,0,0,0
1,3,2013-12-11,4301,543,1,0,0,0
2,3,2013-12-11,6052,732,1,0,0,0
3,3,2013-12-11,7577,887,1,0,0,0
4,3,2013-12-11,8480,1176,1,0,0,0
5,3,2013-12-11,5517,637,1,0,0,0
6,3,2013-12-11,6498,772,1,0,0,0
7,3,2013-12-11,8632,966,1,0,0,0
8,3,2013-12-11,4912,633,1,0,0,0
9,3,2013-12-11,5635,526,1,0,0,0
10,3,2013-12-11,5002,576,1,0,0,0
11,3,2013-12-11,10674,1517,1,0,0,0
12,3,2013-12-11,7982,973,1,0,0,0
13,3,2013-12-11,3607,296,1,0,0,0
14,3,2013-12-11,5649,631,1,0,0,0
15,3,2013-12-11,6523,656,1,0,0,0
16,3,2013-12-11,7238,848,1,0,0,0
17,3,2013-12-11,6429,855,1,0,0,0
18,3,2013-12-11,7531,783,1,0,0,0
19,3,2013-12-11,6222,639,1,0,0,0
20,3,2013-12-11,8243,921,1,0,0,0
21,3,2013-12-11,3818,408,1,0,0,0
22,3,2013-12-11,4415,500,1,0,0,0
23,3,2013-12-11,5061,488,1,0,0,0
24,3,2013-12-11,8337,754,1,0,0,0
25,3,2013-12-11,10451,1537,1,0,0,0
26,3,2013-12-11,4950,426,1,0,0,0
27,3,2013-12-11,8441,1091,1,0,0,0
28,3,2013-12-11,5916,606,1,0,0,0
29,3,2013-12-11,5482,514,1,0,0,0
30,3,2013-12-11,5478,802,1,0,0,0
31,3,2013-12-11,5220,529,1,0,0,0
32,3,2013-12-11,4145,496,1,0,0,0
33,3,2013-12-11,7542,776,1,0,0,0
34,3,2013-12-11,7873,1011,1,0,0,0
35,3,2013-12-11,7994,619,1,0,0,0
36,3,2013-12-11,8651,1047,1,0,0,0
37,3,2013-12-11,6376,673,1,0,0,0
38,3,2013-12-11,4366,440,1,0,0,0
39,3,2013-12-11,4157,569,1,0,0,0
40,3,2013-12-11,6412,901,1,0,0,0
41,3,2013-12-11,5830,405,1,0,0,0
42,3,2013-12-11,10093,1186,1,0,0,0
43,3,2013-12-11,7051,635,1,0,0,0
44,3,2013-12-11,5622,662,1,0,0,0
45,3,2013-12-11,4247,335,1,0,0,0
46,3,2013-12-11,4463,559,1,0,0,0
47,3,2013-12-11,8110,1027,1,0,0,0
48,3,2013-12-11,4416,465,1,0,0,0
49,3,2013-12-11,6607,469,1,0,0,0
50,3,2013-12-11,3035,273,1,0,0,0
51,3,2013-12-11,5927,442,1,0,0,0
52,3,2013-12-11,7479,515,1,0,0,0
53,3,2013-12-11,5639,614,1,0,0,0
54,3,2013-12-11,7672,717,1,0,0,0
55,3,2013-12-11,4771,592,1,0,0,0
56,3,2013-12-11,5750,379,1,0,0,0
57,3,2013-12-11,11379,1038,1,0,0,0
58,3,2013-12-11,5463,453,1,0,0,0
59,3,2013-12-11,5550,557,1,0,0,0
60,3,2013-12-11,8707,816,1,0,0,0
61,3,2013-12-11,4745,535,1,0,0,0
62,3,2013-12-11,6112,695,1,0,0,0
63,3,2013-12-11,5404,531,1,0,0,0
64,3,2013-12-11,9341,673,1,0,0,0
65,3,2013-12-11,5663,479,1,0,0,0
66,3,2013-12-11,4857,437,1,0,0,0
67,3,2013-12-11,7120,798,1,0,0,0
68,3,2013-12-11,9380,1383,1,0,0,0
69,3,2013-12-11,10506,1279,1,0,0,0
70,3,2013-12-11,6112,662,1,0,0,0
71,3,2013-12-11,9138,757,1,0,0,0
72,3,2013-12-11,3865,433,1,0,0,0
73,3,2013-12-11,5021,519,1,0,0,0
74,3,2013-12-11,6929,903,1,0,0,0
75,3,2013-12-11,5197,602,1,0,0,0
76,3,2013-12-11,9736,890,1,0,0,0
77,3,2013-12-11,6175,574,1,0,0,0
78,3,2013-12-11,3503,505,1,0,0,0
79,3,2013-12-11,5372,549,1,0,0,0
80,3,2013-12-11,5793,442,1,0,0,0
81,3,2013-12-11,6797,527,1,0,0,0
82,3,2013-12-11,10048,964,1,0,0,0
83,3,2013-12-11,3419,321,1,0,0,0
84,3,2013-12-11,13230,1485,1,0,0,0
85,3,2013-12-11,6010,854,1,0,0,0
86,3,2013-12-11,4058,571,1,0,0,0
87,3,2013-12-11,6242,796,1,0,0,0
88,3,2013-12-11,5940,644,1,0,0,0
89,3,2013-12-11,6658,711,1,0,0,0
90,3,2013-12-11,6955,971,1,0,0,0
91,3,2013-12-11,6248,778,1,0,0,0
92,3,2013-12-11,4776,468,1,0,0,0
93,3,2013-12-11,6491,667,1,0,0,0
94,3,2013-12-11,6328,578,1,0,0,0
95,3,2013-12-11,8644,925,1,0,0,0
96,3,2013-12-11,5995,672,1,0,0,0
97,3,2013-12-11,6862,673,1,0,0,0
98,3,2013-12-11,4989,467,1,0,0,0
99,3,2013-12-11,4639,441,1,0,0,0
1,2,2013-12-10,4228,581,1,0,0,0
2,2,2013-12-10,4994,629,1,0,0,0
3,2,2013-12-10,6595,841,1,0,0,0
4,2,2013-12-10,8150,1220,1,0,0,0
5,2,2013-12-10,4973,574,1,0,0,0
6,2,2013-12-10,7418,874,1,0,0,0
7,2,2013-12-10,9551,1076,1,0,0,0
8,2,2013-12-10,5388,684,1,0,0,0
9,2,2013-12-10,5725,544,1,0,0,0
10,2,2013-12-10,5908,629,1,0,0,0
11,2,2013-12-10,11454,1503,1,0,0,0
12,2,2013-12-10,7765,952,1,0,0,0
13,2,2013-12-10,3098,304,1,0,0,0
14,2,2013-12-10,5258,651,1,0,0,0
15,2,2013-12-10,6665,651,1,0,0,0
16,2,2013-12-10,7754,936,1,0,0,0
17,2,2013-12-10,7300,977,1,0,0,0
18,2,2013-12-10,6453,685,1,0,0,0
19,2,2013-12-10,6081,630,1,0,0,0
20,2,2013-12-10,8620,999,1,0,0,0
21,2,2013-12-10,3733,432,1,0,0,0
22,2,2013-12-10,5257,601,1,0,0,0
23,2,2013-12-10,5447,484,1,0,0,0
24,2,2013-12-10,8956,816,1,0,0,0
25,2,2013-12-10,11696,1696,1,0,0,0
26,2,2013-12-10,6421,516,1,0,0,0
27,2,2013-12-10,10199,1206,1,0,0,0
28,2,2013-12-10,6509,660,1,0,0,0
29,2,2013-12-10,6125,571,1,0,0,0
30,2,2013-12-10,6292,969,1,0,0,0
31,2,2013-12-10,5802,582,1,0,0,0
32,2,2013-12-10,4405,528,1,0,0,0
33,2,2013-12-10,7865,815,1,0,0,0
34,2,2013-12-10,7212,955,1,0,0,0
35,2,2013-12-10,8353,672,1,0,0,0
36,2,2013-12-10,8225,1048,1,0,0,0
37,2,2013-12-10,5716,688,1,0,0,0
38,2,2013-12-10,4337,424,1,0,0,0
39,2,2013-12-10,4505,611,1,0,0,0
40,2,2013-12-10,6085,898,1,0,0,0
41,2,2013-12-10,4858,360,1,0,0,0
42,2,2013-12-10,10055,1124,1,0,0,0
43,2,2013-12-10,6634,662,1,0,0,0
44,2,2013-12-10,5270,681,1,0,0,0
45,2,2013-12-10,4169,332,1,0,0,0
46,2,2013-12-10,4269,595,1,0,0,0
47,2,2013-12-10,7915,991,1,0,0,0
48,2,2013-12-10,4474,530,1,0,0,0
49,2,2013-12-10,5747,467,1,0,0,0
50,2,2013-12-10,2707,238,1,0,0,0
51,2,2013-12-10,5407,432,1,0,0,0
52,2,2013-12-10,7066,469,1,0,0,0
53,2,2013-12-10,6040,657,1,0,0,0
54,2,2013-12-10,6306,598,1,0,0,0
55,2,2013-12-10,4876,576,1,0,0,0
56,2,2013-12-10,5921,399,1,0,0,0
57,2,2013-12-10,12154,1077,1,0,0,0
58,2,2013-12-10,5580,475,1,0,0,0
59,2,2013-12-10,5450,571,1,0,0,0
60,2,2013-12-10,9217,829,1,0,0,0
61,2,2013-12-10,4715,547,1,0,0,0
62,2,2013-12-10,7206,802,1,0,0,0
63,2,2013-12-10,5244,523,1,0,0,0
64,2,2013-12-10,8666,686,1,0,0,0
65,2,2013-12-10,5078,485,1,0,0,0
66,2,2013-12-10,5836,490,1,0,0,0
67,2,2013-12-10,7243,834,1,0,0,0
68,2,2013-12-10,9337,1428,1,0,0,0
69,2,2013-12-10,10040,1290,1,0,0,0
70,2,2013-12-10,6647,710,1,0,0,0
71,2,2013-12-10,9088,775,1,0,0,0
72,2,2013-12-10,3823,460,1,0,0,0
73,2,2013-12-10,5531,595,1,0,0,0
74,2,2013-12-10,6977,981,1,0,0,0
75,2,2013-12-10,5922,620,1,0,0,0
76,2,2013-12-10,8784,894,1,0,0,0
77,2,2013-12-10,5561,561,1,0,0,0
78,2,2013-12-10,3436,471,1,0,0,0
79,2,2013-12-10,5438,571,1,0,0,0
80,2,2013-12-10,6473,492,1,0,0,0
81,2,2013-12-10,6650,531,1,0,0,0
82,2,2013-12-10,9302,918,1,0,0,0
83,2,2013-12-10,3741,360,1,0,0,0
84,2,2013-12-10,13105,1459,1,0,0,0
85,2,2013-12-10,5777,871,1,0,0,0
86,2,2013-12-10,4789,658,1,0,0,0
87,2,2013-12-10,6564,809,1,0,0,0
88,2,2013-12-10,6907,743,1,0,0,0
89,2,2013-12-10,6496,720,1,0,0,0
90,2,2013-12-10,8286,1118,1,0,0,0
91,2,2013-12-10,6729,779,1,0,0,0
92,2,2013-12-10,4554,452,1,0,0,0
93,2,2013-12-10,6605,711,1,0,0,0
94,2,2013-12-10,6596,588,1,0,0,0
95,2,2013-12-10,8786,1017,1,0,0,0
96,2,2013-12-10,5706,642,1,0,0,0
97,2,2013-12-10,6674,714,1,0,0,0
98,2,2013-12-10,4511,415,1,0,0,0
99,2,2013-12-10,4480,441,1,0,0,0
1,1,2013-12-09,4462,576,1,0,0,0
2,1,2013-12-09,4392,587,1,0,0,0
3,1,2013-12-09,5478,716,1,0,0,0
4,1,2013-12-09,8907,1316,1,0,0,0
5,1,2013-12-09,3879,477,1,0,0,0
6,1,2013-12-09,6090,723,1,0,0,0
7,1,2013-12-09,10010,1039,1,0,0,0
8,1,2013-12-09,5099,659,1,0,0,0
9,1,2013-12-09,6350,596,1,0,0,0
10,1,2013-12-09,5036,548,1,0,0,0
11,1,2013-12-09,10871,1486,1,0,0,0
12,1,2013-12-09,7199,931,1,0,0,0
13,1,2013-12-09,4531,373,1,0,0,0
14,1,2013-12-09,5926,727,1,0,0,0
15,1,2013-12-09,7072,737,1,0,0,0
16,1,2013-12-09,7562,957,1,0,0,0
17,1,2013-12-09,6355,858,1,0,0,0
18,1,2013-12-09,6111,719,1,0,0,0
19,1,2013-12-09,6307,667,1,0,0,0
20,1,2013-12-09,8569,1000,1,0,0,0
21,1,2013-12-09,4393,439,1,0,0,0
22,1,2013-12-09,4930,544,1,0,0,0
23,1,2013-12-09,5626,510,1,0,0,0
24,1,2013-12-09,9431,845,1,0,0,0
25,1,2013-12-09,11651,1717,1,0,0,0
26,1,2013-12-09,6266,524,1,0,0,0
27,1,2013-12-09,8722,1105,1,0,0,0
28,1,2013-12-09,5781,614,1,0,0,0
29,1,2013-12-09,6352,601,1,0,0,0
30,1,2013-12-09,6160,942,1,0,0,0
31,1,2013-12-09,6453,668,1,0,0,0
32,1,2013-12-09,4277,575,1,0,0,0
33,1,2013-12-09,8312,873,1,0,0,0
34,1,2013-12-09,7606,979,1,0,0,0
35,1,2013-12-09,8633,679,1,0,0,0
36,1,2013-12-09,9191,1115,1,0,0,0
37,1,2013-12-09,7040,769,1,0,0,0
38,1,2013-12-09,4081,421,1,0,0,0
39,1,2013-12-09,4672,648,1,0,0,0
40,1,2013-12-09,5904,861,1,0,0,0
41,1,2013-12-09,5890,390,1,0,0,0
42,1,2013-12-09,10625,1156,1,0,0,0
43,1,2013-12-09,7158,673,1,0,0,0
44,1,2013-12-09,4594,603,1,0,0,0
45,1,2013-12-09,4574,347,1,0,0,0
46,1,2013-12-09,4512,625,1,0,0,0
47,1,2013-12-09,7040,943,1,0,0,0
48,1,2013-12-09,4032,478,1,0,0,0
49,1,2013-12-09,6063,485,1,0,0,0
50,1,2013-12-09,3437,317,1,0,0,0
51,1,2013-12-09,5606,464,1,0,0,0
52,1,2013-12-09,7514,501,1,0,0,0
53,1,2013-12-09,6362,677,1,0,0,0
54,1,2013-12-09,6815,649,1,0,0,0
55,1,2013-12-09,4197,523,1,0,0,0
56,1,2013-12-09,5285,421,1,0,0,0
57,1,2013-12-09,10668,976,1,0,0,0
58,1,2013-12-09,6031,515,1,0,0,0
59,1,2013-12-09,5642,620,1,0,0,0
60,1,2013-12-09,7459,703,1,0,0,0
61,1,2013-12-09,4882,594,1,0,0,0
62,1,2013-12-09,6692,834,1,0,0,0
63,1,2013-12-09,6046,587,1,0,0,0
64,1,2013-12-09,9724,748,1,0,0,0
65,1,2013-12-09,5006,462,1,0,0,0
66,1,2013-12-09,5875,502,1,0,0,0
67,1,2013-12-09,8163,888,1,0,0,0
68,1,2013-12-09,8920,1339,1,0,0,0
69,1,2013-12-09,9367,1209,1,0,0,0
70,1,2013-12-09,6407,697,1,0,0,0
71,1,2013-12-09,8486,729,1,0,0,0
72,1,2013-12-09,4263,480,1,0,0,0
73,1,2013-12-09,5744,615,1,0,0,0
74,1,2013-12-09,6782,955,1,0,0,0
75,1,2013-12-09,7086,752,1,0,0,0
76,1,2013-12-09,9313,944,1,0,0,0
77,1,2013-12-09,6822,670,1,0,0,0
78,1,2013-12-09,3597,507,1,0,0,0
79,1,2013-12-09,5808,598,1,0,0,0
80,1,2013-12-09,7370,557,1,0,0,0
81,1,2013-12-09,6222,533,1,0,0,0
82,1,2013-12-09,9520,927,1,0,0,0
83,1,2013-12-09,4447,413,1,0,0,0
84,1,2013-12-09,12634,1445,1,0,0,0
85,1,2013-12-09,5781,846,1,0,0,0
86,1,2013-12-09,4809,660,1,0,0,0
87,1,2013-12-09,7077,890,1,0,0,0
88,1,2013-12-09,6240,623,1,0,0,0
89,1,2013-12-09,6218,692,1,0,0,0
90,1,2013-12-09,8231,1119,1,0,0,0
91,1,2013-12-09,7045,833,1,0,0,0
92,1,2013-12-09,4602,468,1,0,0,0
93,1,2013-12-09,5824,593,1,0,0,0
94,1,2013-12-09,5881,560,1,0,0,0
95,1,2013-12-09,7150,823,1,0,0,0
96,1,2013-12-09,4283,494,1,0,0,0
97,1,2013-12-09,6896,687,1,0,0,0
